6.835438538929071910e+03,6.536296691379428012e+03,1.855882117844315871e+03,6.937759817836281400e+03,6.470810384351584617e+03,1.918254141818594917e+03
4.553370164020220727e+03,6.409382932798997899e+03,2.167144485677109060e+03,4.592525490511088719e+03,6.387599827694198211e+03,2.296143426135497066e+03
5.752294662452596640e+03,8.765513307345085195e+03,4.541425432197633199e+03,5.637562884233386285e+03,8.692939569183219646e+03,4.526659203976756544e+03
1.824372049921995767e+03,1.085593378576683062e+04,2.829425026444935611e+03,1.726739877981681275e+03,1.094358821338877715e+04,2.867280412065555083e+03
5.201780438819947449e+03,1.036257521934856413e+04,3.400225510415123154e+03,5.200268705210787630e+03,1.023695212216879008e+04,3.346700544124092175e+03
3.816389335790657697e+03,9.638668601970495729e+03,4.035304115899250519e+03,3.916065302361807881e+03,9.720589196230184825e+03,4.080048811945222496e+03
5.985157358039264182e+03,1.234876937659631767e+04,4.598307099466086584e+03,6.030227433105949785e+03,1.237706462063972685e+04,4.724070517827735785e+03
4.201729645413940489e+03,1.773982010889038520e+03,2.434386038846876090e+03,4.089850768174762834e+03,1.845837543535309123e+03,2.403269015277425297e+03
6.207292991106734007e+03,3.920366741103566710e+03,3.440887305199324601e+03,6.318100995220712321e+03,3.973912777499825097e+03,3.381703032706313024e+03
7.412164126581393248e+03,4.886853717348698410e+03,4.049585986124288866e+03,7.508138720585868214e+03,4.916267059835417967e+03,4.142171635603217510e+03
1.175509000211503371e+04,2.152099745641803565e+03,4.878717651156867760e+03,1.171972735504613775e+04,2.279062090283321140e+03,4.914472596764563605e+03
