7.075532712704078222e+03,5.813271330233539629e+03,1.255008716769796138e+03,6.975132897083284661e+03,5.877970079379133495e+03,1.188809632317619617e+03
2.401817178006966969e+03,4.824120485263371847e+03,1.171979621226652853e+03,2.367997839534739796e+03,4.913082903546689522e+03,1.269909751311754917e+03
4.209492360529351572e+03,6.229587557304552320e+03,1.483081803274799313e+03,4.212223348296104632e+03,6.293638316684970050e+03,1.362506466540416795e+03
6.767524250831945665e+02,7.050586046277228888e+03,1.630188566275766789e+03,5.467570620632370719e+02,7.067960590572149158e+03,1.668237228589352981e+03
5.209327666246600529e+03,5.776402110884519971e+03,1.704961117515664910e+03,5.093926448375636028e+03,5.844404332383260225e+03,1.678378666817232897e+03
1.182224899884030128e+04,6.926730135518852876e+03,2.005669368022702429e+03,1.186628412418773951e+04,6.982482182112695227e+03,1.889046098748370241e+03
6.634928782859732564e+03,1.312257558933256860e+03,2.246882094528067682e+03,6.632336502165215279e+03,1.260125313637026920e+03,2.373071947452835502e+03
9.128619988251086397e+03,5.820706868572884559e+03,2.509854846026328232e+03,9.122262435175503924e+03,5.833756086091983889e+03,2.645640225729116082e+03
8.472369730911887018e+03,2.444965881984138832e+03,3.066396947253575036e+03,8.361701036791706429e+03,2.378758469037500163e+03,3.111312295550644649e+03
2.251344514142202115e+03,2.398446462932517079e+03,3.182352087614951870e+03,2.155903061095920748e+03,2.386541947662027269e+03,3.085410963954303497e+03
5.364122924501154557e+03,1.881348999430664435e+03,3.249049186758266842e+03,5.464706096018056996e+03,1.808467836344253101e+03,3.192306508157646476e+03
2.000354266328964741e+03,9.346073977657127898e+02,3.562978772013841990e+03,2.021466362557313914e+03,1.025214186266410024e+03,3.662944061842035808e+03
8.428194834794330745e+03,4.538798469524532265e+03,3.857319675775374435e+03,8.491204820916171229e+03,4.618519185097888112e+03,3.948548613385091357e+03
9.941211908473482254e+03,4.317998669500104370e+03,3.772943370337764918e+03,9.879092640647120788e+03,4.225355566743684903e+03,3.851726756761428078e+03
1.225024350780431269e+04,7.654891617537075035e+03,4.239103187099948627e+03,1.220883598057188465e+04,7.751496207284214506e+03,4.151917524125566160e+03
3.757126285344753342e+03,3.637457973565878547e+03,4.343908734692407961e+03,3.698942590213353924e+03,3.758111118249312312e+03,4.317340968530104874e+03
5.458888977397348754e+03,1.412033896886620596e+03,4.317792684841610935e+03,5.503933705019303488e+03,1.349181981042475854e+03,4.430349244349195942e+03
1.712966012675120510e+03,1.478310399747697375e+03,4.291210535924730721e+03,1.745712225083387466e+03,1.382381172125597232e+03,4.382718124466556219e+03
2.844687611806746190e+03,5.190028017083472150e+03,4.745800706981077383e+03,2.844817681904925848e+03,5.199122768167226241e+03,4.882056490287673114e+03
6.873066157965375169e+03,4.754882071473592987e+03,5.058596194827948239e+03,6.918190652093745484e+03,4.759132936463468468e+03,4.929778183367995553e+03
1.218575363952868611e+04,1.059282336232805392e+04,5.846719574289101729e+03,1.217895839267453084e+04,1.053784710577373880e+04,5.721900482258013653e+03
1.817546277697419328e+03,1.025534349939918502e+04,7.196478374145542602e+02,1.838915189754693529e+03,1.036300609979131332e+04,8.008913231490637372e+02
5.559841894044113360e+03,5.784189368210572866e+03,1.178033500108793987e+03,5.427325136208816730e+03,5.800173406753492600e+03,1.149185808612249048e+03
1.484028806317458020e+03,5.634180041038890522e+03,1.148039448262492897e+03,1.402512496581628056e+03,5.538975511834540157e+03,1.202257146166684606e+03
3.773101325382501273e+03,1.791975138559838115e+03,1.519907341062622663e+03,3.661565603643860413e+03,1.792537303113399048e+03,1.441117515277466964e+03
5.568866434381288855e+03,4.485153385746649292e+03,1.639055839778785412e+03,5.579198782638884040e+03,4.351945375937282734e+03,1.667291253749743873e+03
4.493895979717761293e+03,1.785340082688581333e+03,1.740621136071013780e+03,4.626895927806334839e+03,1.816313989160514211e+03,1.740592390555321344e+03
1.132159854809003036e+03,9.934367887581254763e+03,1.768189662124750384e+03,1.056782236578044149e+03,9.830788594850992013e+03,1.815496265123976173e+03
1.136299750634049633e+04,1.392827582781072124e+03,1.951285092137662105e+03,1.129534044044722759e+04,1.388255593295676590e+03,1.832752445804006584e+03
5.273893208759615845e+03,5.777004750756633257e+03,1.958290081436315631e+03,5.303637656473310017e+03,5.909747615517812847e+03,1.946333092467413962e+03
3.503698088462744181e+03,8.772065404241582655e+03,2.018855833677561805e+03,3.387211290076309979e+03,8.842725684848277524e+03,2.028146713413156931e+03
1.815700499882910663e+03,7.696641721585735468e+03,1.998858959617106620e+03,1.738535998838227670e+03,7.744145592781834239e+03,2.101022514272910939e+03
5.874939239097202517e+03,4.794793640561650136e+03,2.058341325574102484e+03,5.759136321388089527e+03,4.867166644368449852e+03,2.058791292281054666e+03
5.121927134639419819e+03,2.202927300277247468e+03,2.177140823396251562e+03,5.207072152814375841e+03,2.300548685682408177e+03,2.133911656256883361e+03
7.188371506720191064e+02,7.916709607861687800e+03,2.458745562143530606e+03,8.077521589286478729e+02,7.949175118044855481e+03,2.360315476014998694e+03
4.479971614965089429e+03,1.834948810523364727e+03,2.485103815501151985e+03,4.368968033052587089e+03,1.760303563769990660e+03,2.512574924683749032e+03
6.091495093917564191e+03,5.148068167628767696e+03,2.775993247060341673e+03,6.011558336732895441e+03,5.254130127443000674e+03,2.744223049844028537e+03
7.140982679946842836e+03,3.015422005013544549e+03,2.994189578742723825e+03,7.125118473886845095e+03,3.023836890383955506e+03,3.129562717032004912e+03
4.469551684609599761e+03,6.668166512330997648e+03,3.184250282150661405e+03,4.560281318512261350e+03,6.697972420302129649e+03,3.281862326909008516e+03
1.557370065143860074e+03,7.000750360952474693e+03,3.265613163098698806e+03,1.576321533892504704e+03,7.090706081972693937e+03,3.164632075819933561e+03
8.327548019485248005e+03,5.389083460277762242e+03,3.453017893266163355e+03,8.443767437180567867e+03,5.400585116161640144e+03,3.382242694485166794e+03
1.203902727179252724e+04,8.772974551147592138e+03,3.604977942720014198e+03,1.194351275462904050e+04,8.820762209784814331e+03,3.519879842899876166e+03
7.635482280090523091e+02,4.056891269024654321e+03,3.532272607463236454e+03,6.278614953038309068e+02,4.072258920471746933e+03,3.533419671882737930e+03
9.968141264226464045e+03,5.421570579070350504e+03,4.036468322650538539e+03,1.004022884270274881e+04,5.353911009551357893e+03,3.942266764372926900e+03
2.229512677695778166e+03,1.426952720090512003e+03,4.434027762715039898e+03,2.319926305905693425e+03,1.426227676865933972e+03,4.331689011275315352e+03
8.049833851165143642e+03,2.435429680610403921e+03,4.981362716682590872e+03,8.180606320397398122e+03,2.474403080893793231e+03,4.976070716942436775e+03
3.889769824940036415e+03,1.182276928485936423e+03,5.176456913365155742e+03,3.888358966950836930e+03,1.100052767429473079e+03,5.285477859601624914e+03
5.991679716839958019e+03,2.989332034307241429e+03,5.596304530663264813e+03,5.921363716967537584e+03,3.043589263315205699e+03,5.492573227951310400e+03
2.511869140996815531e+03,1.026979410288357394e+04,6.595286589781164821e+02,2.615756991957856371e+03,1.018127948139452928e+04,6.640944125136941238e+02
3.451008271040625004e+03,7.516406406846316713e+03,8.774365760938705989e+02,3.457278177750405575e+03,7.436280412030451771e+03,7.670333011215286660e+02
4.525169335985568978e+03,2.787326991475261821e+03,1.816662580275950404e+03,4.528169333927310618e+03,2.884964266442465942e+03,1.721235474853392134e+03
