3.522758935232245676e+03,8.637995105302970842e+03,1.195988703409888785e+03,3.406104511710865609e+03,8.578775468297813859e+03,1.156833244456228158e+03
4.586572254487369719e+03,1.333595251752843069e+04,1.265590474771220670e+03,4.666738605548051055e+03,1.341435474752322807e+04,1.187649366301694954e+03
4.117425093680732971e+03,5.477860616207677595e+03,1.178958840328047472e+03,4.155882830294576706e+03,5.464764726715302459e+03,1.309334720278840905e+03
6.905518341894857258e+03,7.120097956988197438e+03,1.482213598861187847e+03,6.886464579749113909e+03,7.226128105986503215e+03,1.398291423296617722e+03
6.057267570680642166e+03,1.702498175742930107e+04,1.637255873694910861e+03,6.095876943493381077e+03,1.715333407489513047e+04,1.663397197918407983e+03
7.476688146250765385e+03,1.789157868493414571e+04,1.862091174209693918e+03,7.492913587003135035e+03,1.778637086227340478e+04,1.776555105657431795e+03
1.164818256012080383e+04,9.118987304472664619e+03,1.981436669437817955e+03,1.152444133630701435e+04,9.152313488642024822e+03,1.934257808941029452e+03
7.278619411090152425e+03,9.026620753195007637e+03,1.921413781879004773e+03,7.324962538054373908e+03,8.991659158772776209e+03,1.797808072469474155e+03
7.921145518879297015e+03,1.488285972569136356e+04,1.902084896148374582e+03,7.944014648596263214e+03,1.492528881161876416e+04,2.029854788820137856e+03
4.153237463795290751e+03,8.658696544262829775e+03,2.336802252233234412e+03,4.025477006553254341e+03,8.629765515558245170e+03,2.298219470537243978e+03
1.845353703822776879e+03,7.382014859711946883e+03,2.375804836183118823e+03,1.759482302992503719e+03,7.347776827842058992e+03,2.275294987943640081e+03
6.230699261819812818e+03,3.212424124562237012e+03,2.282598042780017749e+03,6.236991810132536557e+03,3.240132192873752501e+03,2.416168386367868607e+03
4.414439251870843691e+03,4.683378109567719548e+03,2.408202059973636551e+03,4.345693692910463142e+03,4.772198929402073190e+03,2.485876251229021818e+03
6.011078660752161340e+03,3.916525275006023548e+03,2.563042900533966076e+03,5.981347012273950895e+03,3.812939285875419046e+03,2.646913883803523731e+03
7.514766789219234852e+03,8.246845035955575440e+03,2.913682938464372455e+03,7.583392690565351586e+03,8.323502979371231049e+03,2.823891985269101951e+03
6.079140013191774415e+03,5.245154211894652690e+03,3.362508714186526049e+03,6.170082955583601688e+03,5.217570631529368256e+03,3.460574494269839306e+03
7.443326724559759896e+03,2.861574577380980827e+03,3.314315601289528331e+03,7.360606096256687124e+03,2.753189987357392965e+03,3.306670459134946668e+03
4.891254063548845807e+03,9.663154682017415325e+03,3.379035729682275814e+03,5.006235485758532377e+03,9.672568286662139144e+03,3.452104372027885347e+03
5.405198594804754066e+03,5.800591576128526867e+03,3.633034543479598597e+03,5.383048596869091853e+03,5.686242871178345922e+03,3.561745545957774993e+03
1.295879870654833030e+04,1.048165096659256778e+04,3.871678108475349745e+03,1.297448505151698373e+04,1.061727937417589783e+04,3.874369490635989223e+03
8.337721097496769289e+03,9.119161814310895352e+03,4.156753419580306399e+03,8.436493310268067944e+03,9.120313011211050252e+03,4.062460818439185914e+03
4.427394353047784534e+03,1.501572461100812870e+04,1.028824859665333406e+03,4.319089823035697009e+03,1.509681770791682902e+04,1.010320581440625460e+03
2.601536707850733819e+03,6.547628529509433065e+03,1.696877024477784062e+03,2.594793818732771797e+03,6.457185386870004550e+03,1.594784217209853068e+03
3.077899578022114838e+03,1.094773875180901996e+04,1.981680165116152921e+03,3.196464793258734062e+03,1.088075949697707438e+04,1.971460622168863438e+03
7.873564614087159498e+03,8.763299170297741512e+03,3.170336403731806513e+03,7.985514544437680343e+03,8.688742031125741050e+03,3.193933352538810595e+03
2.022783557803795020e+03,1.025266800428548231e+04,4.267884848731489456e+02,1.920288180926002269e+03,1.018300798727495931e+04,4.841517976154661369e+02
5.867409274639903742e+03,1.515952815727764028e+04,1.082294107203001204e+03,5.804002128046687176e+03,1.503992595766563682e+04,1.100272358199039900e+03
6.575250491555950703e+02,1.126435145239760823e+04,1.017621416085377177e+03,6.826570532687317154e+02,1.116063664001203688e+04,1.102826990791982553e+03
4.517177362359002473e+03,5.147293014341498747e+03,1.387686119621078433e+03,4.408343154587074423e+03,5.218974476106848670e+03,1.346878606123691725e+03
4.749899061835559223e+03,7.820047813073596444e+03,1.358446268976589408e+03,4.709400663140497272e+03,7.699826799768295132e+03,1.307897702597488660e+03
6.809597084600543894e+03,8.710827939437413079e+03,1.916816881038511156e+03,6.892653566579069775e+03,8.727627451984475556e+03,1.809729220313608266e+03
2.433023650087550322e+03,1.735298752696299198e+04,1.811311920272327143e+03,2.358966800605086974e+03,1.725235609133804246e+04,1.866423326612512483e+03
1.376309742452051751e+03,7.414118590474282428e+03,2.050625092693589067e+03,1.385104191596595683e+03,7.403934674865309717e+03,1.914730591601332435e+03
6.132618507129885984e+03,2.913822608612062595e+03,2.007874402617634360e+03,6.186154981510266225e+03,2.909986468429191063e+03,2.133443108270819266e+03
7.871358727419144998e+03,4.477132516696284256e+03,2.037715720714444842e+03,7.816899961255378003e+03,4.496266357520848032e+03,2.161475604453968572e+03
2.755875695666455158e+03,1.112590749281996432e+04,2.187781001214178559e+03,2.852740262729170809e+03,1.122040445211697988e+04,2.206109946393072732e+03
7.529673566414882771e+03,1.434276555068760172e+04,2.145685262122417953e+03,7.437819405450569320e+03,1.444015716686176711e+04,2.118739833706333684e+03
1.557665441692380909e+03,1.707391840842768943e+04,2.128736708594263291e+03,1.507088720235590245e+03,1.718486134003493862e+04,2.190234928674783077e+03
1.448957052696706114e+03,1.057824389194183095e+04,2.309040121409226231e+03,1.567150908812230909e+03,1.053432595017730819e+04,2.256601617733867897e+03
7.593651789527283654e+03,1.647471788360927894e+04,2.234054933126669766e+03,7.498073192758044570e+03,1.655394911736827271e+04,2.290936506036101946e+03
1.949875169084055869e+03,6.272375199247647288e+03,2.487920779122423028e+03,2.045754971997881057e+03,6.176612480072407379e+03,2.504800794210393178e+03
6.401317284296959770e+03,1.469231955083307184e+04,2.610917251041159034e+03,6.491774511399315998e+03,1.461219277497885196e+04,2.674521965930546685e+03
8.630926765241158137e+03,1.669215659836412306e+04,3.033394980406814739e+03,8.594793046748491179e+03,1.679519412797928817e+04,3.115407124499605288e+03
6.450047642803977396e+03,3.617974029860532937e+03,3.296837198324321434e+03,6.346411286355907578e+03,3.583618949953632637e+03,3.214815225617252509e+03
1.091789928550786135e+04,1.213347679152051387e+04,3.405971634742397782e+03,1.101673186177227581e+04,1.221240593570409692e+04,3.354486860610761596e+03
4.337806692718116210e+03,3.985878951476888233e+03,3.541870797643422520e+03,4.354234829545316643e+03,3.850473137796147512e+03,3.548485315149889630e+03
1.015703559255182336e+04,4.574967790888832496e+03,4.183766521956413271e+03,1.004000870531482360e+04,4.622202973273015232e+03,4.131594545678421127e+03
8.685745204860006197e+03,4.591617943800904868e+03,4.435838234699345776e+03,8.702706983725556711e+03,4.462431968291894918e+03,4.476724071972192178e+03
4.575162203548661637e+03,8.221697173124606707e+03,1.031554490759062674e+03,4.690780228479095967e+03,8.163398787897493094e+03,9.881708476306173452e+02
3.701908047430795250e+03,1.488665889035731561e+04,1.341060069555995369e+03,3.790119393679290170e+03,1.498554905103893179e+04,1.308077279901507154e+03
4.942233980224595143e+03,1.761645373046988607e+04,1.433438498961114419e+03,4.829945169259898648e+03,1.765881391911862011e+04,1.368283243994395889e+03
9.523529108991297107e+03,8.974595343917859282e+03,3.833349768808883709e+03,9.653104317337461907e+03,8.983267268443310968e+03,3.875580480466074278e+03
