4.213009916570269525e+03,4.835295380519487480e+03,2.090367119167454803e+03,4.225339092765195346e+03,4.699070086170630020e+03,2.116407539554258619e+03
4.213009916570269525e+03,4.835295380519487480e+03,2.090367119167454803e+03,4.225339092765195346e+03,4.699070086170630020e+03,2.116407539554258619e+03
4.213009916570269525e+03,4.835295380519487480e+03,2.090367119167454803e+03,4.225339092765195346e+03,4.699070086170630020e+03,2.116407539554258619e+03
4.213009916570269525e+03,4.835295380519487480e+03,2.090367119167454803e+03,4.225339092765195346e+03,4.699070086170630020e+03,2.116407539554258619e+03
5.222856316469873491e+03,8.572537074529752772e+02,2.057072825000926059e+03,5.217786439772407903e+03,9.959814917110838906e+02,2.067858979325251312e+03
5.849964904081016357e+03,6.789840911488340680e+02,2.622251892070572467e+03,5.742586824797874215e+03,6.522198348002735884e+02,2.537747066341080881e+03
5.222856316469873491e+03,8.572537074529752772e+02,2.057072825000926059e+03,5.217786439772407903e+03,9.959814917110838906e+02,2.067858979325251312e+03
5.849964904081016357e+03,6.789840911488340680e+02,2.622251892070572467e+03,5.742586824797874215e+03,6.522198348002735884e+02,2.537747066341080881e+03
5.222856316469873491e+03,8.572537074529752772e+02,2.057072825000926059e+03,5.217786439772407903e+03,9.959814917110838906e+02,2.067858979325251312e+03
5.849964904081016357e+03,6.789840911488340680e+02,2.622251892070572467e+03,5.742586824797874215e+03,6.522198348002735884e+02,2.537747066341080881e+03
5.221493257042709956e+03,8.563080272681959286e+02,2.057939434955330853e+03,5.219320643513662617e+03,9.952804695466147678e+02,2.066269077061985172e+03
5.849964904081016357e+03,6.789840911488340680e+02,2.622251892070572467e+03,5.742586824797874215e+03,6.522198348002735884e+02,2.537747066341080881e+03
2.104242050925116018e+03,6.524898158319432696e+03,2.956904994915267253e+03,2.189078668031052985e+03,6.500892593820552065e+03,3.064672913012958816e+03
2.104665184460578985e+03,6.525025923846505066e+03,2.956299642452221633e+03,2.191637490761233948e+03,6.504079105117197287e+03,3.062997775621769506e+03
2.104665184460578985e+03,6.525025923846505066e+03,2.956299642452221633e+03,2.191637490761233948e+03,6.504079105117197287e+03,3.062997775621769506e+03
2.104242050925116018e+03,6.524898158319432696e+03,2.956904994915267253e+03,2.189078668031052985e+03,6.500892593820552065e+03,3.064672913012958816e+03
4.958498920753833772e+03,3.254447065971153279e+03,2.747967788618086615e+03,5.006523375855293125e+03,3.333694074013119007e+03,2.644039898575977986e+03
8.735879640122860792e+02,4.686500485218002723e+03,3.075606184914576716e+03,9.339318593844670886e+02,4.775647935972236155e+03,3.163916938593462874e+03
5.110411047658573807e+03,2.264883662176900543e+03,3.406338107895045596e+03,5.188571593377287172e+03,2.311243688405474131e+03,3.300843463665877152e+03
5.835723297404592813e+03,1.949549268126935431e+03,3.504261230259055992e+03,5.703275021600349646e+03,1.983254621827390793e+03,3.477637063259684965e+03
4.959610455472015929e+03,3.256290811395746459e+03,2.748992442482735896e+03,5.007671880078818504e+03,3.333181056943916701e+03,2.643325832315159005e+03
8.731164191639073806e+02,4.686779074812055114e+03,3.076097979341655900e+03,9.344388256366144105e+02,4.775964385155119999e+03,3.163693560185709430e+03
5.110219569197422061e+03,2.265157608845729555e+03,3.406590410546537896e+03,5.188015260372416378e+03,2.310852106427384570e+03,3.300537186996449236e+03
5.835723297404592813e+03,1.949549268126935431e+03,3.504261230259055992e+03,5.703275021600349646e+03,1.983254621827390793e+03,3.477637063259684965e+03
4.959610455472015929e+03,3.256290811395746459e+03,2.748992442482735896e+03,5.007671880078818504e+03,3.333181056943916701e+03,2.643325832315159005e+03
8.735879640122860792e+02,4.686500485218002723e+03,3.075606184914576716e+03,9.339318593844670886e+02,4.775647935972236155e+03,3.163916938593462874e+03
5.110411047658573807e+03,2.264883662176900543e+03,3.406338107895045596e+03,5.188571593377287172e+03,2.311243688405474131e+03,3.300843463665877152e+03
5.835723297404592813e+03,1.949549268126935431e+03,3.504261230259055992e+03,5.703275021600349646e+03,1.983254621827390793e+03,3.477637063259684965e+03
4.959610455472015929e+03,3.256290811395746459e+03,2.748992442482735896e+03,5.007671880078818504e+03,3.333181056943916701e+03,2.643325832315159005e+03
8.731164191639073806e+02,4.686779074812055114e+03,3.076097979341655900e+03,9.344388256366144105e+02,4.775964385155119999e+03,3.163693560185709430e+03
5.110411047658573807e+03,2.264883662176900543e+03,3.406338107895045596e+03,5.188571593377287172e+03,2.311243688405474131e+03,3.300843463665877152e+03
5.835723297404592813e+03,1.949549268126935431e+03,3.504261230259055992e+03,5.703275021600349646e+03,1.983254621827390793e+03,3.477637063259684965e+03
1.288341572292725459e+03,1.373663512320110567e+04,2.719623129408759723e+03,1.387827942493425780e+03,1.371597623611246490e+04,2.624422733251243699e+03
5.896587062633423557e+03,2.448885190040250563e+03,3.040832990285546657e+03,5.834785911746072998e+03,2.370130476753938638e+03,3.137609825242006082e+03
1.289221973057840387e+03,1.373747065201000260e+04,2.719453972716199132e+03,1.387825425463754073e+03,1.371478921269380953e+04,2.623796487989803609e+03
5.896963265288048206e+03,2.446993492092781707e+03,3.040861680707732830e+03,5.833776931298388263e+03,2.371140554226814857e+03,3.139051608470456358e+03
1.288341572292725459e+03,1.373663512320110567e+04,2.719623129408759723e+03,1.387827942493425780e+03,1.371597623611246490e+04,2.624422733251243699e+03
5.896963265288048206e+03,2.446993492092781707e+03,3.040861680707732830e+03,5.833776931298388263e+03,2.371140554226814857e+03,3.139051608470456358e+03
1.289221973057840387e+03,1.373747065201000260e+04,2.719453972716199132e+03,1.387825425463754073e+03,1.371478921269380953e+04,2.623796487989803609e+03
5.896587062633423557e+03,2.448885190040250563e+03,3.040832990285546657e+03,5.834785911746072998e+03,2.370130476753938638e+03,3.137609825242006082e+03
7.058920990521366548e+03,1.214433793601834168e+03,3.231085540480143209e+03,6.999238796995437042e+03,1.096944739455209401e+03,3.276049980114870323e+03
7.057906623988514184e+03,1.214681881848977355e+03,3.232486556227645906e+03,6.999948653976665810e+03,1.095634355153124943e+03,3.275567909499171947e+03
7.058920990521366548e+03,1.214433793601834168e+03,3.231085540480143209e+03,6.999238796995437042e+03,1.096944739455209401e+03,3.276049980114870323e+03
7.058920990521366548e+03,1.214433793601834168e+03,3.231085540480143209e+03,6.999238796995437042e+03,1.096944739455209401e+03,3.276049980114870323e+03
